kenó számok hármasával: ;1;9;12; előfordulás ;86
kenó számok hármasával: ;1;32;74; előfordulás ;115
kenó számok hármasával: ;1;32;80; előfordulás ;90
kenó számok hármasával: ;1;35;42; előfordulás ;107
kenó számok hármasával: ;1;35;47; előfordulás ;103
kenó számok hármasával: ;1;35;58; előfordulás ;100
kenó számok hármasával: ;1;35;59; előfordulás ;104
kenó számok hármasával: ;1;35;60; előfordulás ;98
kenó számok hármasával: ;1;35;68; előfordulás ;106
kenó számok hármasával: ;1;35;73; előfordulás ;100
kenó számok hármasával: ;1;35;74; előfordulás ;115
kenó számok hármasával: ;1;35;80; előfordulás ;100
kenó számok hármasával: ;1;42;47; előfordulás ;94
kenó számok hármasával: ;1;42;58; előfordulás ;103
kenó számok hármasával: ;1;42;59; előfordulás ;97
kenó számok hármasával: ;1;42;60; előfordulás ;91
kenó számok hármasával: ;1;42;68; előfordulás ;109
kenó számok hármasával: ;1;42;73; előfordulás ;115
kenó számok hármasával: ;1;42;74; előfordulás ;100
kenó számok hármasával: ;1;42;80; előfordulás ;94
kenó számok hármasával: ;1;47;58; előfordulás ;93
kenó számok hármasával: ;1;47;59; előfordulás ;105
kenó számok hármasával: ;1;47;60; előfordulás ;103
kenó számok hármasával: ;1;47;68; előfordulás ;99
kenó számok hármasával: ;1;47;73; előfordulás ;108
kenó számok hármasával: ;1;47;74; előfordulás ;95
kenó számok hármasával: ;1;47;80; előfordulás ;96
kenó számok hármasával: ;1;58;59; előfordulás ;87
kenó számok hármasával: ;1;58;60; előfordulás ;95
kenó számok hármasával: ;1;58;68; előfordulás ;93
kenó számok hármasával: ;1;58;73; előfordulás ;108
kenó számok hármasával: ;1;58;74; előfordulás ;106
kenó számok hármasával: ;1;58;80; előfordulás ;95
kenó számok hármasával: ;1;59;60; előfordulás ;102
kenó számok hármasával: ;1;59;68; előfordulás ;107
kenó számok hármasával: ;1;59;73; előfordulás ;103
kenó számok hármasával: ;1;59;74; előfordulás ;117
kenó számok hármasával: ;1;59;80; előfordulás ;99
kenó számok hármasával: ;1;60;68; előfordulás ;88
kenó számok hármasával: ;1;60;73; előfordulás ;96
kenó számok hármasával: ;1;60;74; előfordulás ;82
kenó számok hármasával: ;1;60;80; előfordulás ;87
kenó számok hármasával: ;1;68;73; előfordulás ;104
kenó számok hármasával: ;1;68;74; előfordulás ;106
kenó számok hármasával: ;1;68;80; előfordulás ;96
kenó számok hármasával: ;1;73;74; előfordulás ;88
kenó számok hármasával: ;1;73;80; előfordulás ;107
kenó számok hármasával: ;1;74;80; előfordulás ;112
kenó számok hármasával: ;9;12;13; előfordulás ;87
kenó számok hármasával: ;9;12;15; előfordulás ;81
kenó számok hármasával: ;9;12;24; előfordulás ;77
kenó számok hármasával: ;9;12;27; előfordulás ;90
kenó számok hármasával: ;9;12;30; előfordulás ;88
kenó számok hármasával: ;9;12;31; előfordulás ;97
kenó számok hármasával: ;9;12;32; előfordulás ;79
kenó számok hármasával: ;9;12;35; előfordulás ;94
kenó számok hármasával: ;9;12;42; előfordulás ;84
kenó számok hármasával: ;9;12;47; előfordulás ;109
kenó számok hármasával: ;9;12;58; előfordulás ;95
kenó számok hármasával: ;9;12;59; előfordulás ;90
kenó számok hármasával: ;9;12;60; előfordulás ;86
kenó számok hármasával: ;9;12;68; előfordulás ;89
kenó számok hármasával: ;9;12;73; előfordulás ;86
kenó számok hármasával: ;9;12;74; előfordulás ;90
kenó számok hármasával: ;9;12;80; előfordulás ;93
kenó számok hármasával: ;9;13;15; előfordulás ;89
kenó számok hármasával: ;9;13;24; előfordulás ;85
kenó számok hármasával: ;9;13;27; előfordulás ;97
kenó számok hármasával: ;9;13;30; előfordulás ;97
kenó számok hármasával: ;9;13;31; előfordulás ;102
kenó számok hármasával: ;9;13;32; előfordulás ;84
kenó számok hármasával: ;9;13;35; előfordulás ;103
kenó számok hármasával: ;9;13;42; előfordulás ;95
kenó számok hármasával: ;9;13;47; előfordulás ;111
kenó számok hármasával: ;9;13;58; előfordulás ;91
kenó számok hármasával: ;9;13;59; előfordulás ;76
kenó számok hármasával: ;9;13;60; előfordulás ;106
kenó számok hármasával: ;9;13;68; előfordulás ;93
kenó számok hármasával: ;9;13;73; előfordulás ;93
kenó számok hármasával: ;9;13;74; előfordulás ;89
kenó számok hármasával: ;9;13;80; előfordulás ;90
kenó számok hármasával: ;9;15;24; előfordulás ;93
kenó számok hármasával: ;9;15;27; előfordulás ;90
kenó számok hármasával: ;9;15;30; előfordulás ;96
kenó számok hármasával: ;9;15;31; előfordulás ;90
kenó számok hármasával: ;9;15;32; előfordulás ;80
kenó számok hármasával: ;9;15;35; előfordulás ;87
kenó számok hármasával: ;9;15;42; előfordulás ;88
kenó számok hármasával: ;9;15;47; előfordulás ;95
kenó számok hármasával: ;9;15;58; előfordulás ;101
kenó számok hármasával: ;9;15;59; előfordulás ;95
kenó számok hármasával: ;9;15;60; előfordulás ;85
kenó számok hármasával: ;9;15;68; előfordulás ;87
kenó számok hármasával: ;9;15;73; előfordulás ;102
kenó számok hármasával: ;9;15;74; előfordulás ;78
kenó számok hármasával: ;9;15;80; előfordulás ;85
kenó számok hármasával: ;9;24;27; előfordulás ;97
kenó számok hármasával: ;9;24;30; előfordulás ;95
kenó számok hármasával: ;9;24;31; előfordulás ;97
kenó számok hármasával: ;9;24;32; előfordulás ;83
kenó számok hármasával: ;9;24;35; előfordulás ;91
kenó számok hármasával: ;9;24;42; előfordulás ;87
kenó számok hármasával: ;9;24;47; előfordulás ;104
kenó számok hármasával: ;9;24;58; előfordulás ;88
kenó számok hármasával: ;9;24;59; előfordulás ;98
kenó számok hármasával: ;9;24;60; előfordulás ;85
kenó számok hármasával: ;9;24;68; előfordulás ;100
kenó számok hármasával: ;9;24;73; előfordulás ;95
kenó számok hármasával: ;9;24;74; előfordulás ;83
kenó számok hármasával: ;9;24;80; előfordulás ;92
kenó számok hármasával: ;9;27;30; előfordulás ;91
kenó számok hármasával: ;9;27;31; előfordulás ;107
kenó számok hármasával: ;9;27;32; előfordulás ;89
kenó számok hármasával: ;9;27;35; előfordulás ;91
kenó számok hármasával: ;9;27;42; előfordulás ;95
kenó számok hármasával: ;9;27;47; előfordulás ;107
kenó számok hármasával: ;9;27;58; előfordulás ;98
kenó számok hármasával: ;9;27;59; előfordulás ;101
kenó számok hármasával: ;9;27;60; előfordulás ;103
kenó számok hármasával: ;9;27;68; előfordulás ;93
kenó számok hármasával: ;9;27;73; előfordulás ;109
kenó számok hármasával: ;9;27;74; előfordulás ;109
kenó számok hármasával: ;9;27;80; előfordulás ;105
kenó számok hármasával: ;9;30;31; előfordulás ;88
kenó számok hármasával: ;9;30;32; előfordulás ;77
kenó számok hármasával: ;9;30;35; előfordulás ;79
kenó számok hármasával: ;9;30;42; előfordulás ;101
kenó számok hármasával: ;9;30;47; előfordulás ;96
kenó számok hármasával: ;9;30;58; előfordulás ;84
kenó számok hármasával: ;9;30;59; előfordulás ;80
kenó számok hármasával: ;9;30;60; előfordulás ;109
kenó számok hármasával: ;9;30;68; előfordulás ;83
kenó számok hármasával: ;9;30;73; előfordulás ;96
kenó számok hármasával: ;9;30;74; előfordulás ;95
kenó számok hármasával: ;9;30;80; előfordulás ;86
kenó számok hármasával: ;9;31;32; előfordulás ;92
kenó számok hármasával: ;9;31;35; előfordulás ;89
kenó számok hármasával: ;9;31;42; előfordulás ;101
kenó számok hármasával: ;9;31;47; előfordulás ;95
kenó számok hármasával: ;9;31;58; előfordulás ;84
kenó számok hármasával: ;9;31;59; előfordulás ;106
kenó számok hármasával: ;9;31;60; előfordulás ;91
kenó számok hármasával: ;9;31;68; előfordulás ;94
kenó számok hármasával: ;9;31;73; előfordulás ;96
kenó számok hármasával: ;9;31;74; előfordulás ;82
kenó számok hármasával: ;9;31;80; előfordulás ;83
kenó számok hármasával: ;9;32;35; előfordulás ;93
kenó számok hármasával: ;9;32;42; előfordulás ;98
kenó számok hármasával: ;9;32;47; előfordulás ;107
kenó számok hármasával: ;9;32;58; előfordulás ;89
kenó számok hármasával: ;9;32;59; előfordulás ;87
kenó számok hármasával: ;9;32;60; előfordulás ;94
kenó számok hármasával: ;9;32;68; előfordulás ;99
kenó számok hármasával: ;9;32;73; előfordulás ;89
kenó számok hármasával: ;9;32;74; előfordulás ;75
kenó számok hármasával: ;9;32;80; előfordulás ;84
kenó számok hármasával: ;9;35;42; előfordulás ;99
kenó számok hármasával: ;9;35;47; előfordulás ;108
kenó számok hármasával: ;9;35;58; előfordulás ;95
kenó számok hármasával: ;9;35;59; előfordulás ;106
kenó számok hármasával: ;9;35;60; előfordulás ;82
kenó számok hármasával: ;9;35;68; előfordulás ;114
kenó számok hármasával: ;9;35;73; előfordulás ;99
kenó számok hármasával: ;9;35;74; előfordulás ;83
kenó számok hármasával: ;9;35;80; előfordulás ;81
kenó számok hármasával: ;9;42;47; előfordulás ;103
kenó számok hármasával: ;9;42;58; előfordulás ;95
kenó számok hármasával: ;9;42;59; előfordulás ;100
kenó számok hármasával: ;9;42;60; előfordulás ;100
kenó számok hármasával: ;9;42;68; előfordulás ;110
kenó számok hármasával: ;9;42;73; előfordulás ;107
kenó számok hármasával: ;9;42;74; előfordulás ;89
kenó számok hármasával: ;9;42;80; előfordulás ;102
kenó számok hármasával: ;9;47;58; előfordulás ;114
kenó számok hármasával: ;9;47;59; előfordulás ;95
kenó számok hármasával: ;9;47;60; előfordulás ;100
kenó számok hármasával: ;9;47;68; előfordulás ;109
kenó számok hármasával: ;9;47;73; előfordulás ;95
kenó számok hármasával: ;9;47;74; előfordulás ;92
kenó számok hármasával: ;9;47;80; előfordulás ;105
kenó számok hármasával: ;9;58;59; előfordulás ;103
kenó számok hármasával: ;9;58;60; előfordulás ;99
kenó számok hármasával: ;9;58;68; előfordulás ;101
kenó számok hármasával: ;9;58;73; előfordulás ;116
kenó számok hármasával: ;9;58;74; előfordulás ;82
kenó számok hármasával: ;9;58;80; előfordulás ;87
kenó számok hármasával: ;9;59;60; előfordulás ;90
kenó számok hármasával: ;9;59;68; előfordulás ;101
kenó számok hármasával: ;9;59;73; előfordulás ;95
kenó számok hármasával: ;9;59;74; előfordulás ;85
kenó számok hármasával: ;9;59;80; előfordulás ;93
kenó számok hármasával: ;9;60;68; előfordulás ;95
kenó számok hármasával: ;9;60;73; előfordulás ;107
kenó számok hármasával: ;9;60;74; előfordulás ;70
kenó számok hármasával: ;9;60;80; előfordulás ;84
kenó számok hármasával: ;9;68;73; előfordulás ;99
kenó számok hármasával: ;9;68;74; előfordulás ;87
kenó számok hármasával: ;9;68;80; előfordulás ;92
kenó számok hármasával: ;9;73;74; előfordulás ;83
kenó számok hármasával: ;9;73;80; előfordulás ;102
kenó számok hármasával: ;9;74;80; előfordulás ;98
kenó számok hármasával: ;12;13;15; előfordulás ;100
kenó számok hármasával: ;12;13;24; előfordulás ;103
kenó számok hármasával: ;12;13;27; előfordulás ;98
kenó számok hármasával: ;12;13;30; előfordulás ;100
kenó számok hármasával: ;12;13;31; előfordulás ;89
kenó számok hármasával: ;12;13;32; előfordulás ;115
kenó számok hármasával: ;12;13;35; előfordulás ;108
kenó számok hármasával: ;12;13;42; előfordulás ;107
kenó számok hármasával: ;12;13;47; előfordulás ;103
kenó számok hármasával: ;12;13;58; előfordulás ;95
kenó számok hármasával: ;12;13;59; előfordulás ;104
kenó számok hármasával: ;12;13;60; előfordulás ;99
kenó számok hármasával: ;12;13;68; előfordulás ;88
kenó számok hármasával: ;12;13;73; előfordulás ;86
kenó számok hármasával: ;12;13;74; előfordulás ;101
kenó számok hármasával: ;12;13;80; előfordulás ;116
kenó számok hármasával: ;12;15;24; előfordulás ;100
kenó számok hármasával: ;12;15;27; előfordulás ;89
kenó számok hármasával: ;12;15;30; előfordulás ;87
kenó számok hármasával: ;12;15;31; előfordulás ;91
kenó számok hármasával: ;12;15;32; előfordulás ;106
kenó számok hármasával: ;12;15;35; előfordulás ;97
kenó számok hármasával: ;12;15;42; előfordulás ;102
kenó számok hármasával: ;12;15;47; előfordulás ;111
kenó számok hármasával: ;12;15;58; előfordulás ;111
kenó számok hármasával: ;12;15;59; előfordulás ;108
kenó számok hármasával: ;12;15;60; előfordulás ;92
kenó számok hármasával: ;12;15;68; előfordulás ;93
kenó számok hármasával: ;12;15;73; előfordulás ;102
kenó számok hármasával: ;12;15;74; előfordulás ;99
kenó számok hármasával: ;12;15;80; előfordulás ;109
kenó számok hármasával: ;12;24;27; előfordulás ;84
kenó számok hármasával: ;12;24;30; előfordulás ;77
kenó számok hármasával: ;12;24;31; előfordulás ;101
kenó számok hármasával: ;12;24;32; előfordulás ;105
kenó számok hármasával: ;12;24;35; előfordulás ;103
kenó számok hármasával: ;12;24;42; előfordulás ;97
kenó számok hármasával: ;12;24;47; előfordulás ;95
kenó számok hármasával: ;12;24;58; előfordulás ;97
kenó számok hármasával: ;12;24;59; előfordulás ;94
kenó számok hármasával: ;12;24;60; előfordulás ;83
kenó számok hármasával: ;12;24;68; előfordulás ;84
kenó számok hármasával: ;12;24;73; előfordulás ;83
kenó számok hármasával: ;12;24;74; előfordulás ;90
kenó számok hármasával: ;12;24;80; előfordulás ;89
kenó számok hármasával: ;12;27;30; előfordulás ;76
kenó számok hármasával: ;12;27;31; előfordulás ;89
kenó számok hármasával: ;12;27;32; előfordulás ;84
kenó számok hármasával: ;12;27;35; előfordulás ;98
kenó számok hármasával: ;12;27;42; előfordulás ;98
kenó számok hármasával: ;12;27;47; előfordulás ;103
kenó számok hármasával: ;12;27;58; előfordulás ;89
kenó számok hármasával: ;12;27;59; előfordulás ;105
kenó számok hármasával: ;12;27;60; előfordulás ;107
kenó számok hármasával: ;12;27;68; előfordulás ;78
kenó számok hármasával: ;12;27;73; előfordulás ;90
kenó számok hármasával: ;12;27;74; előfordulás ;91
kenó számok hármasával: ;12;27;80; előfordulás ;93
kenó számok hármasával: ;12;30;31; előfordulás ;82
kenó számok hármasával: ;12;30;32; előfordulás ;91
kenó számok hármasával: ;12;30;35; előfordulás ;84
kenó számok hármasával: ;12;30;42; előfordulás ;89
kenó számok hármasával: ;12;30;47; előfordulás ;87
kenó számok hármasával: ;12;30;58; előfordulás ;81
kenó számok hármasával: ;12;30;59; előfordulás ;81
kenó számok hármasával: ;12;30;60; előfordulás ;84
kenó számok hármasával: ;12;30;68; előfordulás ;78
kenó számok hármasával: ;12;30;73; előfordulás ;80
kenó számok hármasával: ;12;30;74; előfordulás ;96
kenó számok hármasával: ;12;30;80; előfordulás ;96
kenó számok hármasával: ;12;31;32; előfordulás ;110
kenó számok hármasával: ;12;31;35; előfordulás ;96
kenó számok hármasával: ;12;31;42; előfordulás ;99
kenó számok hármasával: ;12;31;47; előfordulás ;106
kenó számok hármasával: ;12;31;58; előfordulás ;98
kenó számok hármasával: ;12;31;59; előfordulás ;94
kenó számok hármasával: ;12;31;60; előfordulás ;85
kenó számok hármasával: ;12;31;68; előfordulás ;86
kenó számok hármasával: ;12;31;73; előfordulás ;98
kenó számok hármasával: ;12;31;74; előfordulás ;100
kenó számok hármasával: ;12;31;80; előfordulás ;108
kenó számok hármasával: ;12;32;35; előfordulás ;124
kenó számok hármasával: ;12;32;42; előfordulás ;107
kenó számok hármasával: ;12;32;47; előfordulás ;90
kenó számok hármasával: ;12;32;58; előfordulás ;105
kenó számok hármasával: ;12;32;59; előfordulás ;100
kenó számok hármasával: ;12;32;60; előfordulás ;80
kenó számok hármasával: ;12;32;68; előfordulás ;100
kenó számok hármasával: ;12;32;73; előfordulás ;100
kenó számok hármasával: ;12;32;74; előfordulás ;103
kenó számok hármasával: ;12;32;80; előfordulás ;104
kenó számok hármasával: ;12;35;42; előfordulás ;105
kenó számok hármasával: ;12;35;47; előfordulás ;115
kenó számok hármasával: ;12;35;58; előfordulás ;104
kenó számok hármasával: ;12;35;59; előfordulás ;101
kenó számok hármasával: ;12;35;60; előfordulás ;97
kenó számok hármasával: ;12;35;68; előfordulás ;94
kenó számok hármasával: ;12;35;73; előfordulás ;94
kenó számok hármasával: ;12;35;74; előfordulás ;107
kenó számok hármasával: ;12;35;80; előfordulás ;109
kenó számok hármasával: ;12;42;47; előfordulás ;122
kenó számok hármasával: ;12;42;58; előfordulás ;99
kenó számok hármasával: ;12;42;59; előfordulás ;99
kenó számok hármasával: ;12;42;60; előfordulás ;94
kenó számok hármasával: ;12;42;68; előfordulás ;103
kenó számok hármasával: ;12;42;73; előfordulás ;98
kenó számok hármasával: ;12;42;74; előfordulás ;117
kenó számok hármasával: ;12;42;80; előfordulás ;109
kenó számok hármasával: ;12;47;58; előfordulás ;103
kenó számok hármasával: ;12;47;59; előfordulás ;103
kenó számok hármasával: ;12;47;60; előfordulás ;110
kenó számok hármasával: ;12;47;68; előfordulás ;93
kenó számok hármasával: ;12;47;73; előfordulás ;100
kenó számok hármasával: ;12;47;74; előfordulás ;109
kenó számok hármasával: ;12;47;80; előfordulás ;115
kenó számok hármasával: ;12;58;59; előfordulás ;98
kenó számok hármasával: ;12;58;60; előfordulás ;86
kenó számok hármasával: ;12;58;68; előfordulás ;83
kenó számok hármasával: ;12;58;73; előfordulás ;102
kenó számok hármasával: ;12;58;74; előfordulás ;96
kenó számok hármasával: ;12;58;80; előfordulás ;102
kenó számok hármasával: ;12;59;60; előfordulás ;91
kenó számok hármasával: ;12;59;68; előfordulás ;91
kenó számok hármasával: ;12;59;73; előfordulás ;84
kenó számok hármasával: ;12;59;74; előfordulás ;102
kenó számok hármasával: ;12;59;80; előfordulás ;104
kenó számok hármasával: ;12;60;68; előfordulás ;81
kenó számok hármasával: ;12;60;73; előfordulás ;103
kenó számok hármasával: ;12;60;74; előfordulás ;87
kenó számok hármasával: ;12;60;80; előfordulás ;100
kenó számok hármasával: ;12;68;73; előfordulás ;90
kenó számok hármasával: ;12;68;74; előfordulás ;95
kenó számok hármasával: ;12;68;80; előfordulás ;100
kenó számok hármasával: ;12;73;74; előfordulás ;90
kenó számok hármasával: ;12;73;80; előfordulás ;98
kenó számok hármasával: ;12;74;80; előfordulás ;104
kenó számok hármasával: ;13;15;24; előfordulás ;98
kenó számok hármasával: ;13;15;27; előfordulás ;91
kenó számok hármasával: ;13;15;30; előfordulás ;116
kenó számok hármasával: ;13;15;31; előfordulás ;91
kenó számok hármasával: ;13;15;32; előfordulás ;104
kenó számok hármasával: ;13;15;35; előfordulás ;106
kenó számok hármasával: ;13;15;42; előfordulás ;107
kenó számok hármasával: ;13;15;47; előfordulás ;100
kenó számok hármasával: ;13;15;58; előfordulás ;98
kenó számok hármasával: ;13;15;59; előfordulás ;92
kenó számok hármasával: ;13;15;60; előfordulás ;101
kenó számok hármasával: ;13;15;68; előfordulás ;100
kenó számok hármasával: ;13;15;73; előfordulás ;87
kenó számok hármasával: ;13;15;74; előfordulás ;96
kenó számok hármasával: ;13;15;80; előfordulás ;111
kenó számok hármasával: ;13;24;27; előfordulás ;89
kenó számok hármasával: ;13;24;30; előfordulás ;93
kenó számok hármasával: ;13;24;31; előfordulás ;86
kenó számok hármasával: ;13;24;32; előfordulás ;88
kenó számok hármasával: ;13;24;35; előfordulás ;101
kenó számok hármasával: ;13;24;42; előfordulás ;106
kenó számok hármasával: ;13;24;47; előfordulás ;99
kenó számok hármasával: ;13;24;58; előfordulás ;101
kenó számok hármasával: ;13;24;59; előfordulás ;91
kenó számok hármasával: ;13;24;60; előfordulás ;79
kenó számok hármasával: ;13;24;68; előfordulás ;101
kenó számok hármasával: ;13;24;73; előfordulás ;83
kenó számok hármasával: ;13;24;74; előfordulás ;96
kenó számok hármasával: ;13;24;80; előfordulás ;99
kenó számok hármasával: ;13;27;30; előfordulás ;103
kenó számok hármasával: ;13;27;31; előfordulás ;100
kenó számok hármasával: ;13;27;32; előfordulás ;112
kenó számok hármasával: ;13;27;35; előfordulás ;111
kenó számok hármasával: ;13;27;42; előfordulás ;106
kenó számok hármasával: ;13;27;47; előfordulás ;101
kenó számok hármasával: ;13;27;58; előfordulás ;95
kenó számok hármasával: ;13;27;59; előfordulás ;99
kenó számok hármasával: ;13;27;60; előfordulás ;104
kenó számok hármasával: ;13;27;68; előfordulás ;97
kenó számok hármasával: ;13;27;73; előfordulás ;93
kenó számok hármasával: ;13;27;74; előfordulás ;94
kenó számok hármasával: ;13;27;80; előfordulás ;96
kenó számok hármasával: ;13;30;31; előfordulás ;109
kenó számok hármasával: ;13;30;32; előfordulás ;100
kenó számok hármasával: ;13;30;35; előfordulás ;109
kenó számok hármasával: ;13;30;42; előfordulás ;109
kenó számok hármasával: ;13;30;47; előfordulás ;124
kenó számok hármasával: ;13;30;58; előfordulás ;94
kenó számok hármasával: ;13;30;59; előfordulás ;105
kenó számok hármasával: ;13;30;60; előfordulás ;117
kenó számok hármasával: ;13;30;68; előfordulás ;109
kenó számok hármasával: ;13;30;73; előfordulás ;104
kenó számok hármasával: ;13;30;74; előfordulás ;107
kenó számok hármasával: ;13;30;80; előfordulás ;116
kenó számok hármasával: ;13;31;32; előfordulás ;113
kenó számok hármasával: ;13;31;35; előfordulás ;93
kenó számok hármasával: ;13;31;42; előfordulás ;106
